RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,FLOOD_HEIGHT_HIGHEST,FLOOD_HEIGHT_LOWEST,FLOOD__HEIGHT_AVE
0,31.9,25.3,28.6,2,250,11.17,10.55,10.85
0,32.5,24.5,28.5,3,110,11.13,10.54,10.82
0,32,24.9,28.45,3,110,11.17,10.54,10.81
0,33,24,28.5,3,70,11.15,10.51,10.79
0,32.5,24.5,28.5,3,90,11.23,10.53,10.82
0,32.9,24.5,28.7,3,140,11.23,10.54,10.82
1.5,32.5,24.5,28.5,2,220,11.22,10.51,10.84
0,34.8,26,30.4,4,140,11.26,10.51,10.84
0,35.1,27,31.05,2,250,11.26,10.51,10.85
0,34.5,26,30.25,2,140,11.28,10.51,10.87
0,34,26,30,3,250,11.32,10.51,10.89
0,33.7,26.1,29.9,3,250,11.31,10.51,10.88
0.4,31.8,25.5,28.65,2,90,11.29,10.51,10.84
0,32.5,25.6,29.05,3,90,11.23,10.52,10.82
0,34,25.7,29.85,2,90,11.18,10.51,10.84
0,22.4,24.9,23.65,3,250,11.2,10.51,10.84
0,33.7,25.5,29.6,3,250,11.3,10.51,10.89
0,32,26,29,3,250,11.37,10.51,10.92
-1,30,34.4,32.2,3,40,11.65,10.51,10.86
0,31,34,32.5,2,70,11.33,10.51,10.83
0,30,23.5,26.75,2,90,11.3,10.51,10.84
0,30.9,24,27.45,2,340,11.32,10.51,10.87
0,32.6,25.2,28.9,3,90,11.3,10.5,10.88
0,34.7,26.1,30.4,3,140,11.26,10.51,10.89
0,33.7,27,30.35,2,290,11.23,10.51,10.81
0,35.2,26.5,30.85,4,160,11.18,10.58,10.86
0,35.8,26.8,31.3,4,220,11.21,10.65,10.9
0,33.7,26.7,30.2,3,250,11.15,10.66,10.91
0,35,25.7,30.35,2,250,11.17,10.54,10.88
0,34.5,26,30.25,3,250,11.17,10.51,10.84
0,34.8,26.2,30.5,4,160,11.25,10.51,10.82
0,33,26.4,29.7,2,250,11.29,10.51,10.84
3.6,31,25.8,28.4,2,40,11.27,10.51,10.77
0,35,26,30.5,2,110,11.33,10.5,10.85
0,33.2,26.6,29.9,2,220,11.35,10.51,10.84
2.5,33.3,26.4,29.85,3,200,11.3,10.51,10.83
36.8,34.5,24.5,29.5,3,180,11.26,10.51,10.86
-1,35.5,27,31.25,3,180,11.27,10.51,10.9
25.1,33,24,28.5,3,250,11.27,10.51,10.92
1,33.1,25,29.05,3,220,11.25,10.51,10.91
0,35.5,26.5,31,2,140,11.2,10.55,10.95
0,34.5,26.3,30.4,2,140,11.18,10.61,10.89
0,34.5,27.5,31,2,180,11.2,10.51,10.89
19.1,34.6,25.4,30,3,250,11.35,10.51,10.92
0,34.5,26.5,30.5,3,250,11.46,10.51,10.9
-1,34.5,26.5,30.5,3,250,11.46,10.51,10.86
0.1,33.9,26.5,30.2,2,250,11.52,10.51,10.9
0,35,27.5,31.25,2,270,11.55,10.51,10.92
0,35.7,26.5,31.1,3,250,11.52,10.51,10.92
0.6,34.4,26,30.2,2,250,11.43,10.51,10.95
0,37.2,26,31.6,2,140,11.32,10.51,10.91
0,34.6,26.7,30.65,2,340,11.21,10.51,10.91
0,34,27,30.5,3,90,11.1,10.55,10.89
1.6,34.3,26.5,30.4,3,90,11.07,10.64,10.86
0,36.3,26.2,31.25,2,90,11.14,10.73,10.9
0,35.6,27,31.3,2,250,11.2,10.61,10.9
0,35.7,27,31.35,4,90,11.26,10.52,10.88
0,35.3,27.2,31.25,3,90,11.31,10.51,10.87
0,36.5,27.5,32,4,140,11.39,10.51,10.91
0,36.2,27.6,31.9,4,160,11.47,10.51,10.94
0,35.2,27.5,31.35,3,270,11.48,10.51,10.88
0,36,27.5,31.75,3,250,11.51,10.51,10.97
0,33.6,27.5,30.55,3,250,11.5,10.51,10.93
-1,34,27.5,30.75,3,180,11.48,10.51,10.92
0,33.5,27.5,30.5,3,250,11.39,10.51,10.93
-1,35.8,27.5,31.65,3,250,11.33,10.51,10.9
0,32,27.5,29.75,3,220,11.25,10.54,10.94
1.3,33.5,27.5,30.5,3,250,11.17,10.57,10.94
3.7,33.2,26.5,29.85,3,250,11.12,10.72,10.95
11.7,32.5,26,29.25,3,250,11.26,10.71,10.94
0,33.1,27,30.05,4,250,11.37,10.58,10.96
0.3,32.7,27,29.85,3,250,11.5,10.51,10.98
0.6,33,26.8,29.9,3,250,11.6,10.51,10.95
2.2,34,25.8,29.9,3,250,11.67,10.51,10.92
33.1,35.3,24.7,30,3,250,11.7,10.51,10.93
1.9,36.1,26.2,31.15,2,250,11.71,10.51,10.96
73.9,34.4,22.5,28.45,3,290,11.61,10.51,10.93
0,34.7,27.3,31,2,290,11.53,10.51,10.96
0,30.7,27.7,29.2,3,250,11.47,10.51,10.97
0,34,27.5,30.75,4,250,11.33,10.56,10.97
0,33.5,27.2,30.35,4,250,11.21,10.65,11.01
11.9,33.3,26.3,29.8,4,220,11.21,10.77,11.01
-1,33.4,27,30.2,3,250,11.32,10.82,11
0,35.2,27.3,31.25,2,160,11.39,10.7,10.97
8.3,33,26,29.5,2,40,11.39,10.55,10.94
1.4,34.6,27.2,30.9,2,270,11.44,10.51,10.9
37.5,32.8,24.7,28.75,2,250,11.51,10.51,10.95
17.4,30,25.5,27.75,2,110,11.5,10.51,10.97
18.2,33,25.8,29.4,1,90,11.59,10.52,10.98
0,35.2,27.2,31.2,2,110,11.57,10.51,10.96
0,35.6,27.9,31.75,3,140,11.54,10.52,10.96
-1,36,27.2,31.6,2,250,11.42,10.52,10.91
3.1,34.2,25.1,29.65,2,250,11.49,10.55,10.98
0,33.9,27.6,30.75,2,220,-1,-1,-1
0,33.5,27.4,30.45,3,250,-1,-1,-1
0,34.2,26.8,30.5,2,250,-1,-1,-1
23.1,35,25.2,30.1,4,250,-1,-1,-1
9.8,34.7,26.3,30.5,6,220,-1,-1,-1
0.6,33.2,26.9,30.05,2,250,-1,-1,-1
3,32.9,25,28.95,2,220,-1,-1,-1
0,32,26.5,29.25,2,250,-1,-1,-1
2.7,33.8,26,29.9,2,270,-1,-1,-1
0,34.2,25.8,30,2,270,-1,-1,-1
0,34,27,30.5,2,320,-1,-1,-1
23.2,30.1,26.4,28.25,2,270,-1,-1,-1
6.9,31.2,24.7,27.95,2,290,-1,-1,-1
1.7,33,25.8,29.4,2,250,-1,-1,-1
9.7,34.2,26,30.1,2,220,-1,-1,-1
0.4,33.8,25.5,29.65,2,250,-1,-1,-1
33.8,32.5,24,28.25,2,250,-1,-1,-1
28.2,32.5,24.5,28.5,2,220,-1,-1,-1
1.2,32.8,26,29.4,2,200,-1,-1,-1
3.8,33.7,25,29.35,2,200,-1,-1,-1
0,34.8,26.5,30.65,1,160,-1,-1,-1
0.01,33,26,29.5,1,270,-1,-1,-1
6.9,32.2,25,28.6,1,270,-1,-1,-1
0,31.5,26.2,28.85,2,340,-1,-1,-1
20.3,30.9,25.3,28.1,2,290,-1,-1,-1
4.3,33.7,25.3,29.5,2,90,-1,-1,-1
-1,31.2,25.4,28.3,2,220,-1,-1,-1
2.3,32.2,25,28.6,2,220,-1,-1,-1
18.1,32.8,24.7,28.75,2,160,-1,-1,-1
12.7,32.2,25.8,29,2,160,-1,-1,-1
0,32,25.7,28.85,2,160,-1,-1,-1
0.6,33,26.3,29.65,2,290,-1,-1,-1
-1,32.5,26.1,29.3,2,180,-1,-1,-1
2.7,31,25.3,28.15,2,110,-1,-1,-1
14.3,30.5,24.7,27.6,2,200,-1,-1,-1
2.1,32,25.4,28.7,4,250,-1,-1,-1
5.8,31.8,25,28.4,3,250,-1,-1,-1
0.3,31.5,26,28.75,3,220,-1,-1,-1
0,30.8,26.2,28.5,4,250,-1,-1,-1
34.7,31,23.9,27.45,4,220,11.56,11.51,11.51
82.4,29,24,26.5,4,250,11.51,11.51,11.51
77.4,29.1,23.8,26.45,5,220,11.51,11.51,11.51
20.4,29.8,24.5,27.15,8,220,11.57,11.51,11.51
2.8,30.6,27.2,28.9,7,220,11.51,11.51,11.51
2.1,30.6,26.5,28.55,7,220,11.51,11.51,11.51
5.2,31.5,26.4,28.95,7,250,11.51,11.07,11.35
11.1,32.6,26.2,29.4,5,250,11.64,11.06,11.25
76.7,30.6,24.7,27.65,2,220,11.71,10.91,11.25
0,30.3,26.2,28.25,4,220,11.95,10.86,11.29
0,31,27.2,29.1,5,220,11.76,10.77,11.23
6.7,31.8,25.8,28.8,4,220,11.79,10.68,11.19
17.9,32.1,26,29.05,4,220,11.77,10.64,11.18
3.4,32.5,26.2,29.35,3,250,11.8,10.64,11.13
-1,33.2,26.3,29.75,2,220,11.79,10.64,11.12
0,33.1,27,30.05,3,250,11.75,10.64,11.14
0,33.2,27,30.1,2,250,11.73,10.66,11.15
0.1,32.9,27.4,30.15,3,290,11.69,10.71,11.16
0.2,33.5,25.7,29.6,3,320,11.59,10.78,11.16
0,33,25.5,29.25,3,290,11.46,10.83,11.17
3,31.5,26,28.75,2,270,11.43,10.94,11.19
0,34.8,27.4,31.1,2,290,11.58,10.97,11.21
4,34,26.7,30.35,3,290,11.63,10.87,11.16
0,36.2,27.6,31.9,3,140,11.76,10.73,11.15
0,33.7,25.3,29.5,3,250,11.85,10.64,11.15
172.7,31,23.8,27.4,2,110,11.91,10.64,11.17
0,32,25.7,28.85,3,250,11.94,10.65,11.19
34.1,28,24.2,26.1,5,250,12,10.74,11.28
3.1,31.7,24.6,28.15,4,200,12.04,10.69,11.27
0,32.4,26.3,29.35,3,250,11.85,10.69,11.17
0,30.8,24.4,27.6,2,250,11.77,10.77,11.22
48.3,29.1,23.5,26.3,4,220,11.68,10.91,11.26
1.6,32,24.5,28.25,2,220,11.54,10.91,11.23
0,33.7,26.2,29.95,2,250,11.43,10.99,11.22
38,31,23,27,3,250,11.48,11.01,11.22
0.2,32.7,26.3,29.5,2,250,11.53,11,11.21
10.8,32.5,26,29.25,4,220,11.12,11,11.05
8.3,31,25.2,28.1,5,220,-1,-1,-1
6.9,32.2,25.6,28.9,5,220,-1,-1,-1
4.4,31.8,26.6,29.2,5,220,-1,-1,-1
0,32.5,27,29.75,4,250,-1,-1,-1
24,32,25,28.5,2,250,11.8,10.67,11.13
24.2,30,23.1,26.55,2,250,11.78,10.97,11.41
0,32.2,25.7,28.95,2,250,11.49,11.49,11.49
0,34,26.4,30.2,3,290,-1,-1,-1
0,34.1,27,30.55,3,250,-1,-1,-1
14.6,33.5,27,30.25,2,250,-1,-1,-1
0.2,33.8,26.7,30.25,3,250,11.2,11.2,11.2
141.4,31.5,23.8,27.65,3,220,-1,-1,-1
98.7,29.3,24.2,26.75,8,140,-1,-1,-1
15,33.2,26,29.6,3,140,-1,-1,-1
14.1,33.2,25.7,29.45,2,160,-1,-1,-1
0,32,26.4,29.2,2,250,-1,-1,-1
-1,33,26.6,29.8,3,250,-1,-1,-1
0,33.5,26.8,30.15,3,250,-1,-1,-1
0.01,33,26.3,29.65,2,250,-1,-1,-1
3.1,34.4,24.8,29.6,2,180,-1,-1,-1
0.6,32.5,25.7,29.1,2,250,-1,-1,-1
63.5,33.9,25.5,29.7,3,250,-1,-1,-1
20.7,32.5,24.4,28.45,3,250,-1,-1,-1
0,29.4,25.8,27.6,3,220,-1,-1,-1
0,24.4,26.5,25.45,3,160,-1,-1,-1
26.2,29,24.8,26.9,1,20,-1,-1,-1
31.2,29.5,24.9,27.2,1,360,-1,-1,-1
0.5,32.9,26.5,29.7,4,250,-1,-1,-1
0,32.2,25.3,28.75,3,250,-1,-1,-1
1.4,31.2,25.2,28.2,2,320,-1,-1,-1
28.9,30.2,25.2,27.7,1,320,-1,-1,-1
0.3,29.5,25.7,27.6,1,340,-1,-1,-1
1.5,30.9,25.2,28.05,2,340,-1,-1,-1
6.8,32.1,24.7,28.4,2,270,-1,-1,-1
22.4,32,25,28.5,2,250,-1,-1,-1
-1,30.6,25.8,28.2,2,250,-1,-1,-1
1.5,32.5,26.5,29.5,1,160,-1,-1,-1
13.7,32.4,26.3,29.35,2,340,-1,-1,-1
-1,29.8,25.5,27.65,1,160,-1,-1,-1
-1,29.5,24.5,27,1,200,-1,-1,-1
1.7,31.5,25.5,28.5,2,250,-1,-1,-1
0.4,32.1,26.2,29.15,2,250,-1,-1,-1
3,32.2,26,29.1,3,250,-1,-1,-1
113.9,31,25.7,28.35,5,220,-1,-1,-1
11.5,30.2,24.5,27.35,4,200,-1,-1,-1
0,30.9,25.4,28.15,3,250,-1,-1,-1
0,31.5,25.6,28.55,2,340,-1,-1,-1
1.7,31.6,25.4,28.5,2,40,-1,-1,-1
0,33.6,26,29.8,2,40,-1,-1,-1
0,30.9,25.8,28.35,2,320,-1,-1,-1
2.3,32.1,26.8,29.45,3,250,-1,-1,-1
1.1,31.8,26,28.9,3,250,-1,-1,-1
0,32.5,26.5,29.5,4,250,-1,-1,-1
21.1,31.8,25,28.4,2,90,-1,-1,-1
0,32.2,24.8,28.5,2,70,-1,-1,-1
2.2,31.6,25,28.3,2,200,-1,-1,-1
-1,31.8,25.7,28.75,2,250,-1,-1,-1
22.7,31.6,23.8,27.7,3,250,-1,-1,-1
0.2,33.1,25.8,29.45,2,250,-1,-1,-1
0.7,31.5,25.2,28.35,2,250,-1,-1,-1
5.1,31,25.1,28.05,2,20,-1,-1,-1
24.6,27.8,22.8,25.3,3,20,-1,-1,-1
26.2,26.1,23.3,24.7,2,20,-1,-1,-1
1.8,28.4,24.5,26.45,2,340,-1,-1,-1
0.7,31.8,24.6,28.2,2,40,-1,-1,-1
4.7,29,24.4,26.7,12,340,-1,-1,-1
0,29.6,24.5,27.05,2,20,-1,-1,-1
0,32.8,26.4,29.6,2,90,-1,-1,-1
0,34.1,25.3,29.7,3,70,-1,-1,-1
0,34.2,25.8,30,3,90,-1,-1,-1
70.9,29.1,23,26.05,3,20,-1,-1,-1
0.2,31,25.3,28.15,2,140,-1,-1,-1
8.2,32.4,25.3,28.85,2,360,-1,-1,-1
0,32.5,25.8,29.15,2,250,-1,-1,-1
0,31.7,26.2,28.95,2,270,-1,-1,-1
0,30.8,25.9,28.35,2,90,-1,-1,-1
0,33,26,29.5,2,250,-1,-1,-1
0.7,32.3,25.3,28.8,2,360,-1,-1,-1
2.3,31.8,25.7,28.75,2,90,-1,-1,-1
0,33,26.4,29.7,3,250,-1,-1,-1
2.8,31.7,25.3,28.5,2,250,-1,-1,-1
5,33,25.8,29.4,2,270,-1,-1,-1
8.1,30.4,25.4,27.9,2,290,-1,-1,-1
11.2,32.4,25,28.7,2,250,-1,-1,-1
1.2,33.7,24.9,29.3,3,70,-1,-1,-1
5.8,31.7,25.2,28.45,2,20,-1,-1,-1
0.7,32.6,25.3,28.95,2,90,-1,-1,-1
0.5,33.2,25.3,29.25,3,90,-1,-1,-1
0,33.6,25.4,29.5,3,90,-1,-1,-1
0,34.2,26,30.1,3,90,-1,-1,-1
0,33.9,25.3,29.6,3,20,-1,-1,-1
9.1,30,25.2,27.6,2,20,-1,-1,-1
11.2,31.3,28.5,29.9,2,340,-1,-1,-1
0,33.9,25.3,29.6,2,110,-1,-1,-1
11.1,32,25.4,28.7,2,270,-1,-1,-1
2.5,32,25.8,28.9,2,290,-1,-1,-1
-1,31,25.3,28.15,3,20,-1,-1,-1
0,28.3,24.2,26.25,2,40,-1,-1,-1
21.4,31.2,24,27.6,2,360,-1,-1,-1
2.2,30.2,25.1,27.65,2,20,-1,-1,-1
0,31,25.2,28.1,2,20,-1,-1,-1
1.6,30.3,25.5,27.9,2,360,-1,-1,-1
0.1,29,24.5,26.75,2,250,-1,-1,-1
0.4,30,25.4,27.7,2,360,-1,-1,-1
0,31.2,25.4,28.3,2,20,-1,-1,-1
0,30.6,23.4,27,2,20,-1,-1,-1
0,30,22.5,26.25,3,20,-1,-1,-1
1,27.9,22.8,25.35,3,360,-1,-1,-1
2.2,28.1,23.5,25.8,3,20,-1,-1,-1
4.1,26,23,24.5,4,360,-1,-1,-1
20.4,29.5,23.8,26.65,2,320,-1,-1,-1
0.5,30.6,24.5,27.55,2,360,-1,-1,-1
0,29.5,24.4,26.95,4,40,-1,-1,-1
0.3,30,24.9,27.45,4,40,-1,-1,-1
0.7,30.2,24.5,27.35,1,40,-1,-1,-1
0,33.7,24.8,29.25,2,90,-1,-1,-1
0.6,33,25.2,29.1,2,70,-1,-1,-1
0.5,30.4,24.3,27.35,2,20,-1,-1,-1
2.9,28,24.5,26.25,1,90,-1,-1,-1
0,32,24.2,28.1,2,90,-1,-1,-1
0,30,24.1,27.05,2,290,-1,-1,-1
0,29.8,22.8,26.3,2,200,-1,-1,-1
0,30.7,23.3,27,2,20,-1,-1,-1
0,29.4,24,26.7,2,250,-1,-1,-1
0,29.5,24.4,26.95,3,40,-1,-1,-1
-1,29.4,24.4,26.9,2,40,-1,-1,-1
0,30.9,24.6,27.75,2,200,-1,-1,-1
0,31,26,28.5,2,270,-1,-1,-1
0,32.8,25,28.9,2,90,-1,-1,-1
0,31.2,24.6,27.9,2,200,-1,-1,-1
0,31,25.4,28.2,2,320,-1,-1,-1
0,32.5,24.8,28.65,2,250,-1,-1,-1
-1,31.8,24.8,28.3,2,20,-1,-1,-1
0,30.5,24.5,27.5,4,20,-1,-1,-1
0,30,23.5,26.75,4,20,-1,-1,-1
0,30.3,22.7,26.5,3,360,-1,-1,-1
0,30.2,23.4,26.8,2,250,-1,-1,-1
0,31,23.9,27.45,2,20,-1,-1,-1
8.6,29.7,23,26.35,2,360,-1,-1,-1
-1,28,23.8,25.9,1,340,-1,-1,-1
0.4,30.7,24.9,27.8,2,320,-1,-1,-1
0,30.9,24,27.45,2,90,-1,-1,-1
0,32.6,24.5,28.55,2,250,-1,-1,-1
0,29.1,24.7,26.9,2,290,-1,-1,-1
0.3,30.6,24.5,27.55,2,320,-1,-1,-1
0,30.6,24.5,27.55,2,250,-1,-1,-1
3.7,29.8,24.7,27.25,2,220,-1,-1,-1
0,30.4,24.7,27.55,2,250,-1,-1,-1
2.1,31.7,24,27.85,3,360,-1,-1,-1
3.5,27,24.4,25.7,1,270,-1,-1,-1
0.1,29.2,24,26.6,2,110,-1,-1,-1
0.2,30,24.5,27.25,2,40,-1,-1,-1
0,30.3,24.5,27.4,2,220,-1,-1,-1
0,29.5,24.4,26.95,2,40,-1,-1,-1
0,30.4,25.4,27.9,2,290,-1,-1,-1
0,31.6,24.2,27.9,3,250,-1,-1,-1
0,29.5,22.8,26.15,3,360,-1,-1,-1
0,30.7,23,26.85,3,20,-1,-1,-1
-1,29.5,23,26.25,4,360,-1,-1,-1
0,30,22.5,26.25,3,20,-1,-1,-1
0,28.7,22.8,25.75,2,360,-1,-1,-1
0,28.4,22.7,25.55,3,250,-1,-1,-1
0,29.6,24.5,27.05,3,290,-1,-1,-1
-1,29.5,25,27.25,2,250,-1,-1,-1
0,29,24.7,26.85,2,270,-1,-1,-1
0,31,26,28.5,3,220,-1,-1,-1
0,30.4,24.6,27.5,3,40,-1,-1,-1
0,28.7,25,26.85,2,20,-1,-1,-1
0,31.5,25.2,28.35,2,270,-1,-1,-1
0,32.6,26,29.3,3,160,-1,-1,-1
0,33.1,25.7,29.4,3,160,-1,-1,-1
0,32.2,24.7,28.45,3,250,-1,-1,-1
0,33.7,25.5,29.6,3,70,-1,-1,-1
0,33,25.3,29.15,3,140,-1,-1,-1
1.5,32,25.5,28.75,2,290,-1,-1,-1
0,33.8,25.3,29.55,2,110,-1,-1,-1
0,32.8,25.9,29.35,2,110,-1,-1,-1
0,32,25.8,28.9,3,270,-1,-1,-1
0,31.5,26,28.75,2,90,-1,-1,-1
-1,31.1,26.3,28.7,3,250,-1,-1,-1
0,31.5,25.5,28.5,2,250,-1,-1,-1
0,32.5,26,29.25,2,270,-1,-1,-1
0,34.4,26,30.2,3,110,-1,-1,-1
0,34,26.5,30.25,3,110,-1,-1,-1
0,32.3,27,29.65,2,140,-1,-1,-1
0,33.6,26.3,29.95,2,20,-1,-1,-1
0,33.6,27.4,30.5,3,90,-1,-1,-1
0,33.6,27,30.3,3,250,-1,-1,-1
7.3,32.2,26.3,29.25,2,250,-1,-1,-1
8.6,30.5,24,27.25,2,250,-1,-1,-1
0,30,24.2,27.1,3,160,-1,-1,-1
0,29.4,23.4,26.4,2,90,-1,-1,-1
0,30.3,23.7,27,2,90,-1,-1,-1
0,29.4,24.9,27.15,3,340,-1,-1,-1
0,32.3,24.2,28.25,3,250,-1,-1,-1
0,31.4,24.5,27.95,2,270,-1,-1,-1
0,32.1,25.8,28.95,3,250,-1,-1,-1
0,33.4,25.2,29.3,2,270,-1,-1,-1
0,33.5,25.5,29.5,3,110,-1,-1,-1
0,33.1,26,29.55,2,140,-1,-1,-1
0,32.5,25.6,29.05,3,160,-1,-1,-1
0,33,25,29,3,270,-1,-1,-1
0,32.1,25.7,28.9,3,250,-1,-1,-1
0.9,29.9,25.2,27.55,2,90,-1,-1,-1
0,30.2,25.3,27.75,3,250,-1,-1,-1
0,29.7,23.6,26.65,2,90,-1,-1,-1
0,30.9,23.7,27.3,2,270,-1,-1,-1
0,30.3,25.6,27.95,2,270,-1,-1,-1
0,30.4,25.2,27.8,2,250,-1,-1,-1
0,32.1,25.4,28.75,2,270,-1,-1,-1
10.2,31.5,22.5,27,2,250,-1,-1,-1
3.3,31.5,22.9,27.2,2,270,-1,-1,-1
-1,30,24.5,27.25,2,70,-1,-1,-1
0,31.5,24,27.75,2,270,-1,-1,-1
0.5,31.7,25.5,28.6,2,290,-1,-1,-1
0,29.7,25.2,27.45,2,90,-1,-1,-1
-1,30.5,25.6,28.05,2,270,-1,-1,-1
0,29.9,25.4,27.65,2,360,-1,-1,-1
0,32.8,25.8,29.3,2,270,-1,-1,-1
0,33.8,25.5,29.65,2,40,-1,-1,-1
0,32.1,25.5,28.8,2,70,-1,-1,-1
0,32.4,26.3,29.35,2,110,-1,-1,-1
-1,33,25.4,29.2,2,270,-1,-1,-1
6.6,33.5,26,29.75,2,290,-1,-1,-1
0,32.8,27.7,30.25,2,320,-1,-1,-1
0,34.9,27.6,31.25,2,90,-1,-1,-1
0,34.4,27.4,30.9,2,110,-1,-1,-1
0,34.1,27.2,30.65,2,250,-1,-1,-1
-1,32.4,26.6,29.5,3,90,-1,-1,-1
0,34.2,26.7,30.45,2,140,-1,-1,-1
0,33.2,26,29.6,1,110,-1,-1,-1
0,34.6,27.3,30.95,2,250,-1,-1,-1
0,33.5,27.1,30.3,2,160,-1,-1,-1
0,34.4,27.4,30.9,2,320,-1,-1,-1
0,32.6,26.8,29.7,1,340,-1,-1,-1
0,34.7,28.4,31.55,2,90,-1,-1,-1
0,35.1,27.5,31.3,2,180,-1,-1,-1
1,35.4,27.5,31.45,1,160,-1,-1,-1
0,34,27.5,30.75,2,140,-1,-1,-1
0,34.5,27.2,30.85,1,140,-1,-1,-1
0,34.5,27.5,31,2,180,-1,-1,-1
0,33.5,27.3,30.4,1,220,-1,-1,-1
0,33.7,27.5,30.6,1,270,-1,-1,-1
6.6,33.3,27.8,30.55,1,340,-1,-1,-1
0,35.8,27.7,31.75,2,160,-1,-1,-1
0,35.5,27.5,31.5,2,160,-1,-1,-1
0,36,27.3,31.65,2,160,-1,-1,-1
0,30.6,27.2,28.9,1,140,-1,-1,-1
0,34.2,27,30.6,1,290,-1,-1,-1
0,34.5,27.3,30.9,2,160,-1,-1,-1
0,34.4,26.5,30.45,3,250,-1,-1,-1
0,35,25.8,30.4,2,290,-1,-1,-1
31,34.4,25,29.7,2,270,-1,-1,-1
0.5,33.6,27,30.3,1,340,-1,-1,-1
0,35.2,26,30.6,1,70,-1,-1,-1
0,35.6,27.6,31.6,2,160,-1,-1,-1
0,35.2,28.5,31.85,1,160,-1,-1,-1
0.1,34.2,27.8,31,2,320,-1,-1,-1
0,35.5,26.7,31.1,1,40,-1,-1,-1
0,35.2,27,31.1,1,200,-1,-1,-1
0,34.7,27.8,31.25,1,140,-1,-1,-1
0,34.8,27.8,31.3,1,70,-1,-1,-1
0,34.6,27.2,30.9,3,140,-1,-1,-1
0,33.9,26.7,30.3,2,220,-1,-1,-1
0,34.8,27,30.9,1,160,-1,-1,-1
0,36.1,27.8,31.95,1,250,-1,-1,-1
6.1,34.2,27.4,30.8,2,360,-1,-1,-1
0.2,34.5,27.4,30.95,1,90,-1,-1,-1
0,35.7,27,31.35,1,160,-1,-1,-1
0,36,27.8,31.9,2,290,-1,-1,-1
0,35.9,28.2,32.05,2,160,-1,-1,-1
-1,35.4,27,31.2,1,110,-1,-1,-1
15.4,35,26.4,30.7,1,250,-1,-1,-1
0,34.7,27.8,31.25,1,250,-1,-1,-1
0,35.6,27.8,31.7,1,160,-1,-1,-1
-1,34.8,26,30.4,1,180,-1,-1,-1
11,33,25.7,29.35,1,220,-1,-1,-1
6.7,34.6,26.8,30.7,2,220,-1,-1,-1
3,34.8,26,30.4,1,220,-1,-1,-1
23.5,31.7,25,28.35,1,220,-1,-1,-1
0.1,31.7,26.4,29.05,3,220,-1,-1,-1
16.5,31.8,25,28.4,5,220,-1,-1,-1
175.5,27.5,24,25.75,4,200,-1,-1,-1
19.3,27.5,24.8,26.15,4,220,-1,-1,-1
64.8,27.8,25,26.4,5,220,-1,-1,-1
16.5,27.5,24.7,26.1,3,220,-1,-1,-1
62.2,28.5,23.5,26,2,220,-1,-1,-1
8,30.4,25.5,27.95,3,220,-1,-1,-1
19,31.4,24.4,27.9,3,220,-1,-1,-1
14,30.8,24.4,27.6,4,250,-1,-1,-1
0,31,26,28.5,3,250,-1,-1,-1
0,31.8,27,29.4,3,250,-1,-1,-1
0,33,27,30,4,250,-1,-1,-1
30.5,32,23,27.5,3,250,-1,-1,-1
85.6,31.4,23.4,27.4,3,220,-1,-1,-1
0,31.3,25,28.15,2,250,-1,-1,-1
10.5,34,25,29.5,2,220,-1,-1,-1
0,32.4,25.8,29.1,2,250,-1,-1,-1
40.2,30.9,25,27.95,2,220,-1,-1,-1
9.6,30,24.1,27.05,1,220,-1,-1,-1
-1,32.5,26,29.25,2,200,-1,-1,-1
0,32,26,29,3,250,-1,-1,-1
0,32,26.7,29.35,4,250,-1,-1,-1
-1,31.1,26.5,28.8,2,250,-1,-1,-1
3.2,30.5,25.5,28,3,220,-1,-1,-1
8,31.2,26,28.6,3,220,-1,-1,-1
0,31.4,26.5,28.95,3,250,-1,-1,-1
3.6,31.6,26.3,28.95,2,250,-1,-1,-1
0.5,31.3,26.3,28.8,3,250,-1,-1,-1
16.7,31.8,26,28.9,2,220,-1,-1,-1
71,31,24,27.5,1,250,-1,-1,-1
3,32,25,28.5,1,200,-1,-1,-1
10.3,31.2,24.5,27.85,2,220,-1,-1,-1
3.1,31,24.8,27.9,4,220,-1,-1,-1
11.5,30.4,25.5,27.95,2,220,-1,-1,-1
0,29.8,25.3,27.55,1,200,-1,-1,-1
6,32.1,25.4,28.75,1,200,-1,-1,-1
25.5,30.5,24.4,27.45,3,220,-1,-1,-1
51.5,29,24.5,26.75,2,220,-1,-1,-1
59.9,29.2,24.5,26.85,2,220,-1,-1,-1
108,27.5,24,25.75,1,220,-1,-1,-1
29.8,29.7,24.1,26.9,3,220,-1,-1,-1
47.5,30.2,23.7,26.95,1,270,-1,-1,-1
46.4,29.5,25.2,27.35,2,220,-1,-1,-1
22.5,30.5,24.5,27.5,3,220,-1,-1,-1
48.4,27.5,24.3,25.9,3,220,-1,-1,-1
1,28.3,25.2,26.75,2,220,-1,-1,-1
20.6,29,24.8,26.9,2,220,-1,-1,-1
0,30.2,25.5,27.85,2,250,-1,-1,-1
0.9,30.2,24.5,27.35,1,200,-1,-1,-1
18.8,28.3,24.8,26.55,2,220,-1,-1,-1
8.5,29.7,24.5,27.1,2,220,-1,-1,-1
0,30.5,25.5,28,3,220,-1,-1,-1
