RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,FLOOD_HEIGHT_HIGHEST,FLOOD_HEIGHT_LOWEST,FLOOD__HEIGHT_AVE
28.8,31.2,25.5,28.35,7,220,11.27,10.95,11.12
1,30.5,26,28.25,7,220,11.45,10.94,11.15
2.5,30.7,25,27.85,5,220,11.41,10.9,11.09
8.7,30.5,25,27.75,3,220,11.43,10.83,11.08
2.4,31.8,25,28.4,3,250,11.43,10.71,11.03
0,32,26,29,3,250,11.43,10.57,11.1
21.7,32.5,24.5,28.5,3,250,11.41,10.5,10.86
41.8,32.2,25.2,28.7,2,270,11.54,10.61,11.03
21,31.2,25,28.1,2,250,11.55,10.6,11.02
15,32.5,24,28.25,3,250,11.55,10.6,11.03
0,32.8,26.2,29.5,2,250,11.52,10.66,11.03
0.1,32.2,26.2,29.2,2,250,11.45,10.75,11.02
0.8,32.2,25.2,28.7,2,220,11.84,10.07,10.99
-1,33.6,25.8,29.7,3,290,11.23,10.72,10.98
30.8,31.5,22.6,27.05,2,250,11.9,10.71,11
37.5,34,25,29.5,2,250,11.33,10.09,10.92
41.5,32.5,24.8,28.65,3,250,11.37,10.69,11.02
-1,32.8,25.2,29,3,250,11.4,10.69,11.02
12.8,33.5,25.5,29.5,4,250,11.92,10.7,11.15
35.8,33.2,25.2,29.2,3,220,11.46,10.68,11.06
88,30.5,24,27.25,4,90,11.94,10.04,11.1
0,30.6,25.5,28.05,3,220,11.64,10.74,11.12
30,35,25,30,3,180,11.44,10.8,11.09
17,33.6,24.8,29.2,2,270,11.42,10.84,11.1
1.5,32.5,25,28.75,3,250,11.38,10.9,11.09
-1,32,25,28.5,3,270,11.3,10.85,11.06
5.6,33.2,25.2,29.2,3,70,11.32,10.77,11.03
0.6,33,25.7,29.35,2,250,11.24,10.8,11.02
-1,33.5,26,29.75,2,250,11.28,10.79,11.01
0.5,33,25.2,29.1,2,220,11.3,10.75,11.03
11.5,33.8,24.8,29.3,2,250,11.33,10.76,11.04
1.6,33.6,25.3,29.45,2,270,11.97,10.77,11.09
53.4,32.5,22,27.25,3,270,11.4,10.72,11.06
3.8,32.8,26.5,29.65,3,250,11.44,10.72,11.06
0.2,33.4,27,30.2,3,270,11.47,10.67,11.07
1.2,33.6,26.5,30.05,3,250,11.52,10.67,11.1
42.5,33.8,26,29.9,3,270,11.56,10.69,11.12
7,31.5,25.5,28.5,5,250,11.57,10.82,11.18
1.5,32,25.5,28.75,5,250,11.52,10.86,11.16
0,32.7,26.5,29.6,2,250,11.42,10.79,11.09
9.4,33.5,25.2,29.35,3,270,11.37,10.69,11.05
65.3,31,24,27.5,5,220,11.88,10.65,11.08
3.2,29.7,25,27.35,4,200,11.57,10.9,11.18
0,34,26.3,30.15,3,140,11.52,10.75,11.06
10,31.5,24.4,27.95,2,210,11.45,10.66,11.02
0,31.5,25.5,28.5,2,270,11.39,10.67,10.99
0,32,26,29,2,250,11.37,10.69,11.01
0,32,26.3,29.15,2,250,11.38,10.7,11.04
0,32.6,26,29.3,3,250,11.32,10.69,11.01
0,33,26.8,29.9,3,270,11.33,10.74,11.05
0,34,26.7,30.35,3,220,11.33,10.78,11.05
8.5,33.7,26.2,29.95,2,320,11.31,10.79,11.04
3.2,33,25,29,2,360,11.26,10.82,11.04
0.5,32.5,25.5,29,2,250,11.26,10.74,11.01
0.8,31,25.2,28.1,2,360,11.32,10.69,10.99
0,33,25.6,29.3,2,270,11.36,10.68,11
2,31,26.5,28.75,3,250,11.45,10.66,11.02
22.8,29.5,26,27.75,3,290,11.59,10.68,11.07
19.5,29.8,25.4,27.6,10,250,11.61,10.95,11.25
11.5,31,23.5,27.25,6,250,11.6,10.82,11.18
0,31.8,26,28.9,6,250,11.51,10.75,11.08
0,32,28,30,4,290,11.47,10.74,11.08
0,32.2,25,28.6,4,220,11.4,10.74,11.07
0,31.7,25.3,28.5,2,250,11.38,10.69,11.05
0,32.5,26,29.25,2,290,11.3,10.7,11.01
0,32.8,26.5,29.65,2,290,11.26,10.7,11
0,34,26.4,30.2,2,270,11.24,10.72,10.99
0.4,33,25.6,29.3,2,250,11.35,10.67,10.99
0,33,25.5,29.25,2,70,11.43,10.61,10.96
0,32.5,25,28.75,3,40,11.47,10.6,10.95
1.4,32.2,26.2,29.2,2,70,11.47,10.6,10.95
0.5,32.5,25.8,29.15,3,90,11.46,10.6,10.94
-1,32,25.8,28.9,2,40,11.46,10.6,10.93
3,33.5,24.8,29.15,2,70,11.42,10.6,10.93
0.2,34.2,26,30.1,3,40,11.38,10.6,10.93
3.2,33.2,25.5,29.35,2,70,11.28,10.6,10.92
0,34.2,25.5,29.85,2,110,11.2,10.63,10.93
0,35.2,25.5,30.35,4,90,11.14,10.66,10.95
14,34.5,25.7,30.1,2,290,11.07,10.7,10.94
0,34.8,26,30.4,2,90,11.13,10.72,10.92
0.2,30,25,27.5,2,70,10.85,10.74,10.78
0,34.8,25.5,30.15,3,90,-1,-1,-1
0,35,26,30.5,3,90,-1,-1,-1
0.3,34.5,26.2,30.35,2,90,-1,-1,-1
0,33,24.8,28.9,2,110,-1,-1,-1
6,32,25,28.5,2,290,-1,-1,-1
0.2,31.8,25.7,28.75,2,250,-1,-1,-1
0.3,32.2,25.3,28.75,2,90,-1,-1,-1
0.6,35,24.5,29.75,3,90,-1,-1,-1
4.5,31.5,25,28.25,2,290,-1,-1,-1
0,34,25.5,29.75,3,90,-1,-1,-1
0,34.3,25.2,29.75,3,90,-1,-1,-1
0.2,33.5,26,29.75,2,70,-1,-1,-1
0,33,25.2,29.1,2,90,-1,-1,-1
0,32,25.5,28.75,2,70,-1,-1,-1
3.1,31.6,25.3,28.45,3,250,-1,-1,-1
0.2,32.8,25.5,29.15,2,250,-1,-1,-1
0,32,25.5,28.75,2,250,-1,-1,-1
0,32.8,25,28.9,3,20,-1,-1,-1
0.4,32.3,25.5,28.9,2,250,-1,-1,-1
0,34.5,25,29.75,2,90,-1,-1,-1
6,34,25.5,29.75,2,20,-1,-1,-1
0.9,33.3,24.7,29,2,200,-1,-1,-1
0,32.5,24.2,28.35,2,220,-1,-1,-1
0,33.3,24.8,29.05,3,70,-1,-1,-1
0.3,33.4,24.2,28.8,3,70,-1,-1,-1
-1,33.5,24.5,29,2,220,-1,-1,-1
0,33.5,25.4,29.45,3,290,-1,-1,-1
0,33,25.8,29.4,2,90,-1,-1,-1
0,33,25.8,29.4,3,90,-1,-1,-1
0,33.5,25.5,29.5,4,90,-1,-1,-1
0,33,25.8,29.4,2,270,-1,-1,-1
0,32.2,25.6,28.9,2,250,-1,-1,-1
0,31.5,25.8,28.65,2,250,-1,-1,-1
0,32.3,25.5,28.9,2,250,-1,-1,-1
10.8,31.7,24.3,28,3,20,-1,-1,-1
146.8,27,23.5,25.25,4,20,-1,-1,-1
46.6,28.6,21.1,24.85,4,110,-1,-1,-1
0,29,24,26.5,3,20,-1,-1,-1
16.1,29.5,22.6,26.05,3,20,11.02,10.75,10.91
67.8,26,22,24,1,360,12.25,10.84,11.1
0,32.2,22,27.1,2,90,11.21,10.78,11.01
0,32.2,25,28.6,2,90,11.28,10.88,11.04
0,32.6,23.6,28.1,2,90,11.39,10.78,11.06
0,32.8,23,27.9,2,250,11.46,10.71,10.9
0,31.3,23.5,27.4,3,290,11.61,10.65,11.19
0,31,24,27.5,3,290,11.65,10.6,11.09
0,30.4,23.3,26.85,2,250,11.48,10.6,10.87
0,31,23,27,2,250,11.54,10.59,10.87
0,31,23.5,27.25,3,320,11.51,10.6,10.96
0,31.5,24.5,28,2,70,11.47,10.6,11.01
0,31.5,24.3,27.9,2,20,11.41,10.6,10.88
3,29.6,23,26.3,3,40,11.32,10.6,10.9
1,31,23,27,2,360,11.11,10.64,10.91
1.6,31,24,27.5,2,70,11.07,10.69,10.91
0,33,23.6,28.3,2,70,11.06,10.7,10.91
0,33,24,28.5,2,140,11.13,10.76,10.93
0,32,23,27.5,3,140,11.22,10.77,10.91
0,30.4,25,27.7,2,250,11.31,10.68,10.92
-1,30.2,24,27.1,2,250,11.41,10.62,10.94
0,31.2,23,27.1,2,290,11.51,10.6,10.97
0,30.5,23.5,27,2,290,11.52,10.6,10.93
0,32,24.5,28.2,2,250,11.51,10.6,10.89
0,31.5,25,28.2,2,290,11.56,10.59,10.93
0,32,25,28.5,2,290,11.51,10.6,10.94
0,32,24,28,2,270,11.45,10.59,10.86
0,32.4,25,28.7,2,250,11.39,10.59,10.88
0,32.3,24.5,28.4,3,250,11.35,10.6,10.91
0,31.8,24.6,28,3,250,11.24,10.63,11.25
0,32.5,24.8,28.6,3,180,11.12,10.68,10.93
0,32,25,28.5,3,290,11.21,10.76,10.98
0,31.6,25,28.3,2,270,11.26,10.75,10.93
0,33,25,29,4,110,11.34,10.62,10.9
0,32.2,24,28.1,3,110,11.39,10.59,10.88
0,31.3,25,28.2,2,220,11.48,10.59,10.93
0,32.5,24.8,28.6,2,250,11.55,10.59,10.91
0,31,24.5,27.7,3,70,11.43,10.59,10.87
0,30,23.8,26.9,3,90,11.19,10.59,10.69
0,31.2,23,27.1,4,90,11.29,10.59,10.77
0,30.8,24,27.4,2,70,11.27,10.59,10.79
0,32.2,24.2,28.2,3,90,11.24,10.6,10.8
0,30.6,24.5,27.5,2,250,11.19,10.6,10.83
0,32,25.6,28.8,2,250,11.48,10.6,10.87
0,32.5,24.5,28.5,2,110,11.03,10.64,10.86
0,31.8,24.2,28,2,250,11.09,10.67,10.87
0,31.8,25.4,28.6,3,250,11.14,10.66,10.85
-1,29.8,25.5,27.6,2,250,11.19,10.63,10.84
5.1,30.6,25,27.8,2,320,11.24,10.59,10.84
30.2,32,23.5,27.7,3,250,11.32,10.6,10.86
24,26.8,22.5,24,2,360,11.38,10.6,10.87
0,29.2,22,25,2,250,11.38,10.6,10.85
0,29.6,22.2,25.9,2,40,11.41,10.6,10.83
0,29.5,23.4,26.4,2,360,11.38,10.6,10.83
0,32.6,24.5,28.6,4,90,11.29,10.6,10.81
0,32.1,23.5,28.3,4,110,11.33,10.48,10.83
0,31.8,23.2,27.5,2,140,11.23,10.6,10.83
0,31.4,23.5,27.4,2,270,11.2,10.6,10.85
0,32.2,23.7,27.7,2,250,11.06,10.63,10.84
0,30.3,25,27,2,250,11.18,10.62,10.87
0,29.6,22.6,26.2,2,250,11.19,10.6,10.84
0,31,23,27,2,270,11.23,10.6,10.83
0,29.7,23.4,26.5,2,70,11.27,10.6,10.83
0,32,24.5,28,2,140,11.28,10.6,10.83
0,31.6,23,27.3,2,290,11.31,10.6,10.83
0,32.5,23.5,28,3,110,11.29,10.6,10.8
0,31.8,24,22.9,3,270,11.27,10.6,10.93
0,32,23.5,27.7,3,270,11.19,10.6,10.76
0,33.1,24.5,28.8,2,20,11.17,10.5,10.76
-1,32.2,22.2,27.2,3,40,11.12,10.59,10.75
1.8,30.2,24,27.1,3,40,11.09,10.59,10.74
0,32.7,25.8,29.2,3,250,11.01,10.6,10.74
2.8,30.3,24.6,27.4,2,160,10.98,10.6,10.75
0,29.8,24.2,27,2,250,11.01,10.61,10.76
0,31.5,24,27,3,20,11.02,10.6,10.75
0,30.2,24.5,27.4,3,20,11.06,10.6,10.74
-1,30.2,24,27.1,2,270,11.08,10.59,10.77
0,29.2,24.4,26.8,2,250,11.14,10.6,10.8
0,34,25,29,3,220,11.24,10.6,10.85
0,34.2,25.2,29.7,3,250,11.28,10.6,10.83
0,32.5,26,29.8,2,250,11.33,10.6,10.84
0,34,25.2,29.6,3,140,11.32,10.6,10.85
0,35,26.5,30.8,2,140,11.27,10.6,10.81
0,34,26,30,2,270,11.22,10.6,10.8
0,33,25.6,29.3,3,220,11.13,10.6,10.79
0,33.6,25.4,29.5,3,110,11.13,10.57,10.8
0,34,25,29.5,3,110,11.14,10.6,10.81
0,33,25.5,29.2,2,250,11.18,10.6,10.81
0,32,25.5,28.8,2,320,11.18,10.6,10.82
0,33.6,25.8,29.7,3,290,11.2,10.6,10.82
0.1,32.5,26,29.25,2,110,11.13,10.6,10.79
0,33.2,26,29.6,3,270,11.16,10.59,10.78
0,33.8,25.3,29.6,2,270,11.15,10.6,10.81
0,34.2,24.8,29.5,3,270,11.17,10.6,10.82
0,33.1,25.8,29.4,3,140,11.17,10.6,10.82
0,34.2,26.2,30.2,3,140,11.13,10.6,10.81
0,34.6,25.7,30.2,2,110,11.26,10.6,10.84
0,35.4,26,30.7,2,270,11.03,10.6,10.79
0,34.3,25,29.7,4,250,10.97,10.6,10.77
-1,33.3,24.8,29,3,250,10.95,10.59,10.73
1,33.3,23,28.2,3,360,10.98,10.59,10.73
0,33,24.8,28.9,2,250,11.04,10.59,10.74
-1,31.8,25,28.4,2,110,11.08,10.59,10.74
0,34.3,25.2,29.7,3,90,11.09,10.59,10.75
0,33,26.2,29.6,2,110,11.07,10.25,10.72
-1,34,26.5,30.2,2,110,11.13,10.59,10.79
0,34,26,30,3,110,11.13,10.59,10.8
0,34.7,25.5,30.1,3,140,11.12,10.59,10.81
0,34.9,25.8,30.3,2,160,11.14,10.59,10.82
0,33.5,26,29.8,2,250,11.16,10.59,10.81
0,35,26.5,30.7,4,110,11.12,10.59,10.77
0,35.3,26,30.6,3,140,11.06,10.58,10.75
0,35.5,26.6,31,3,140,11.05,10.59,10.75
0,35.6,26,30.8,4,110,11.2,10.58,10.78
0,35.6,26.5,31,3,160,11.27,10.59,10.8
0,36.2,27,31.6,3,220,11.31,10.59,10.83
0,36.5,27.4,32,3,250,11.3,10.59,10.84
0,35,27.5,31.2,3,250,11.3,10.59,10.84
0,36,28,32,3,250,11.25,10.59,10.83
-1,36.5,28,32.2,2,270,11.15,10.59,10.8
0,36.2,27.2,31.7,3,110,11.1,10.59,10.8
0,36.9,27.1,32,4,110,11,10.59,10.77
0,35.2,27.8,31.5,3,290,10.98,10.59,10.76
0,36.3,27.7,32,4,110,10.92,10.59,10.73
0,35.8,26.8,31.3,3,90,10.9,10.59,10.72
0,36.3,27,31.6,3,110,10.95,10.58,10.71
0,35.2,27,31.1,3,160,11.02,10.58,10.74
0,36.2,26.5,31.4,3,140,11.08,10.59,10.74
0,35.8,27.4,31,3,160,11.18,10.58,10.78
0,35.4,27,31.2,4,160,11.22,10.58,10.79
0,35.2,26.6,30.9,3,160,11.24,10.38,10.78
0.5,35.6,26.4,31,3,270,11.27,10.58,10.81
0,33.4,27.8,30.6,3,250,11.3,10.58,10.82
0.4,35,25.8,30.4,3,250,11.26,10.58,10.82
0,36.4,27,31.7,3,270,11.22,10.58,10.81
0,36.5,28,32.2,3,250,11.14,10.58,10.8
0,36,28,32,3,160,11.04,10.58,10.77
0,37,28,32.5,3,270,11.03,10.58,10.77
0,36.6,28,32.3,4,140,10.98,1.63,10.36
0,36.6,28,32.3,3,90,11.08,10.57,10.75
0,36.8,28,32.4,4,110,11.19,10.58,10.76
0,35.6,27,31.2,4,110,11.28,10.58,10.79
0,36,27.5,31.8,4,140,11.39,10.59,10.83
0,36.7,27.7,32.2,4,140,11.41,10.58,10.84
0,36.1,27.8,31.9,3,160,11.45,10.58,10.86
0,36.2,27.5,31.8,3,250,11.68,10.58,10.86
-1,33.5,27,30.7,3,340,11.33,10.57,10.86
0,35.5,27.2,31.3,3,270,11.29,10.57,10.83
0,34.2,27.5,30.8,2,250,11.15,10.58,10.8
0,35,27.5,31.2,3,90,11.01,10.58,10.78
14.3,35.9,25,30.4,2,270,11,10.58,10.79
0,35,27.2,31.1,3,270,10.96,10.59,10.8
10,35,24,29.5,2,250,11.03,10.59,10.79
-1,34.8,25.6,30.2,2,160,11.11,10.59,10.79
0.2,32.5,26.4,29.4,3,250,11.17,10.58,10.81
0,35.2,27,31.1,3,140,11.24,10.58,10.81
0,34,27,30.5,3,250,11.31,10.58,10.83
22.8,34.5,25.5,30,3,250,11.34,10.58,10.86
0.7,33.3,26.5,29.9,2,290,11.42,10.58,10.88
23.9,34.3,25.3,29.8,3,220,11.43,10.59,10.89
0,34.2,27.6,30.9,3,160,11.48,10.59,10.93
0,35.5,26.6,31,3,220,11.42,10.59,10.9
0,35.8,25.8,30.8,3,250,11.36,10.59,10.89
0.9,34.4,25.7,30,3,250,11.29,10.59,10.87
0,34.5,26.8,30.6,2,160,11.18,10.58,10.86
2,34.2,25,29.6,2,270,11.07,10.59,10.84
8,33.6,26,29.8,3,220,11.06,10.59,10.84
12.4,33.6,25.5,29.6,4,250,11.2,10.6,10.86
0,34.5,27.5,31,3,220,11.82,10.59,10.9
0,34.8,27,30.9,3,250,11.42,10.59,10.89
0.3,34.2,26.4,30.3,3,250,11.53,10.49,10.9
40.4,33.5,24,28.7,3,250,11.55,10.59,10.93
30.8,33.2,25.2,29.2,3,250,11.61,10.59,10.96
26,32.2,23.5,27.8,3,220,11.56,10.59,10.95
-1,33,26,29.5,3,250,11.52,10.59,10.94
2.4,33.8,27.5,30.6,3,250,11.42,10.58,10.91
0.4,33.8,27.2,30.5,3,220,11.31,10.58,10.9
0,34.5,26.5,30.5,3,220,11.19,10.59,10.88
4,33.6,26.4,30,3,220,11.06,10.6,10.86
1.1,34,27.6,30.8,4,250,11.05,10.63,10.88
5.4,34.3,26.8,30.6,3,250,11.07,10.66,10.86
0,34,26.7,30.2,2,200,11.17,10.66,10.87
12,34,26.3,30.2,2,110,11.26,10.58,10.87
0,36.3,27,31.6,3,70,11.31,10.58,10.88
0.2,35.3,27.4,31.3,2,110,11.36,10.53,10.89
0.2,33.6,26.3,30,3,250,11.45,10.58,10.92
1,34.4,26.5,30.4,2,340,11.51,10.58,10.94
12.7,32.3,26,29.2,2,270,11.52,10.59,10.93
0.5,33.2,26.6,29.9,2,70,11.49,10.59,10.93
0.5,34.5,26,30.2,2,110,11.47,10.5,10.94
0,36,26.8,31.4,3,160,11.41,10.59,10.93
58.6,32.7,25.2,28.9,2,340,11.48,10.59,10.93
10.2,33,25.2,29.1,2,160,11.29,10.59,10.91
0.5,35,26,30.5,2,220,11.2,10.62,10.9
12.3,33.3,25,29.2,2,270,11.07,10.64,10.87
3,33.4,26.5,30,2,340,11.16,10.67,10.86
0,34.7,26.4,30.6,2,250,11.29,10.59,10.88
5,33.2,25.4,29.3,2,250,11.41,10.59,10.9
5,30.8,24.5,27.5,2,70,11.5,10.59,10.92
46.8,33.7,25,29.3,3,200,11.59,10.59,10.95
26,32,25.1,28.6,2,250,11.63,10.59,10.98
12,32.6,24.5,28.6,4,220,11.64,10.59,10.99
67.4,30.3,24.4,27.4,6,220,11.68,10.59,11.06
31.3,31.2,24,27.6,5,220,11.68,10.59,11.09
24.5,30.8,24.2,27.5,4,200,11.46,10.63,11.04
18,33.6,24,28.8,2,250,11.41,10.71,11.02
1.5,32.8,24.6,28.7,2,220,11.28,10.68,10.98
6.2,34,26,30,2,220,11.11,10.69,10.95
24.8,32.4,25.3,28.8,2,220,11.12,10.75,10.95
6,34.5,26,30.2,3,250,11.19,10.79,10.94
23,34.8,24,29.5,3,250,11.24,10.72,10.92
0,35,27.2,26.1,3,250,11.35,10.62,10.93
0.6,34.8,26.9,25.6,2,250,11.39,10.59,10.93
0,33.5,27.5,31.5,3,270,11.46,10.59,10.95
17.1,34.4,26.5,30.4,2,250,11.52,10.59,10.96
7.4,33.5,26,29.8,2,20,11.54,10.59,10.96
42.3,34.2,23.6,28.9,2,270,11.55,10.59,10.96
6.5,33.5,24.6,29,2,250,11.54,10.59,10.96
1.5,33.5,24,28.7,2,250,11.56,10.59,10.97
-1,33,25.5,29.2,3,220,11.45,10.63,10.97
1.4,32.8,27.2,30,2,250,11.35,10.62,10.97
0,36.5,27,31.7,3,220,11.2,10.67,10.96
0,34.6,26.5,30.6,3,270,11.15,10.76,10.94
0,33.8,28,30.9,2,250,11.22,10.78,10.95
10,34,26.6,30.3,2,250,11.35,10.71,10.97
0,32.6,27.1,29.8,2,250,11.3,10.49,10.83
9,31,24,27.5,5,220,11.58,10.6,11.05
0,33,26,29.5,4,250,11.62,10.59,11.01
13.4,31,25.45,28.2,3,250,11.64,10.59,11.02
0.6,35,26.2,30.6,4,140,11.98,10.58,11.05
0,34,26,30,3,250,11.61,10.59,11.02
9.5,34,24.1,29.1,3,220,11.53,10.58,11
19.3,32.3,24.5,28.4,4,220,11.47,10.8,11.05
0,31,25,28,5,220,11.41,10.74,11.05
23.4,28.5,25,26.8,4,220,11.39,10.82,11.07
59.2,28,24,26,3,250,11.21,10.93,11.09
31.5,28,24,26,4,220,11.24,10.88,11.08
2.2,30,25.4,27.7,4,220,11.27,10.96,11.1
137,29.5,23.5,26.5,4,220,11.39,10.96,11.2
95,29.4,23,26.2,3,180,11.5,11.06,11.25
13.8,30.4,26.5,28.4,5,220,11.77,10.91,11.24
11.6,32.5,26,29.2,8,220,11.58,10.77,11.17
9.5,31,25,28,5,220,11.69,10.79,11.21
3,32.5,25.4,28.9,5,220,11.68,10.74,11.19
7,33,26.1,29.6,5,250,11.73,10.67,11.19
3,32,26.5,29.2,4,250,11.7,10.78,11.19
14.6,31.5,25.3,28.4,2,250,11.66,10.81,11.18
11.2,32,25.3,28.6,3,220,11.61,10.87,11.18
0,33,25.5,29.2,3,140,11.51,10.89,11.16
0,32.8,26,29.4,4,250,11.38,10.96,11.16
0.5,32.5,25.8,29.2,6,220,11.39,11.01,11.19
27,30.5,25.5,28,4,250,11.45,10.96,11.18
121.8,32.5,24.4,28.4,4,250,11.51,10.95,11.21
23.5,31.1,25.5,28.3,4,220,11.73,10.86,11.22
25.6,31.5,25,28.2,7,270,11.63,1.28,10.76
37.3,31,24.7,27.8,3,270,11.65,10.81,11.19
0,32,26,29,4,220,11.69,10.74,11.17
0,33.5,25.8,29.6,3,220,11.68,10.79,11.18
0,33,26.8,29.9,3,290,11.65,10.78,11.15
0,33.5,27,30.2,4,220,11.63,10.82,11.17
0,33.6,26.8,30.2,3,250,11.56,10.87,11.16
45.2,31.8,23.8,27.8,2,220,11.73,10.91,11.18
0,33,26.1,29.6,3,220,11.43,10.86,11.16
0,34,27,30.5,3,220,11.29,10.94,11.11
6.6,33.8,25.2,29.5,2,220,11.3,10.96,11.12
1.6,33,25,29,2,220,11.36,10.91,11.14
11,32.5,25.8,28.7,2,250,11.35,10.86,11.06
3.3,32.8,25.7,29.2,2,270,11.38,10.85,11.08
1.5,33,26,29.5,3,320,11.45,10.78,11.08
-1,33.5,25.8,29.6,2,70,11.46,10.75,11.11
0,31.5,26.3,28.9,3,220,11.53,10.73,11.14
47.7,32,25.1,28.6,3,220,11.57,10.71,11.16
0,32,25.1,28.5,3,220,11.59,10.71,11.13
0,32.8,26.5,29.6,3,90,11.62,10.83,11.16
3.7,31.9,26.2,29,3,180,11.61,10.86,11.17
0,32.8,26,29.4,3,140,11.53,10.87,11.15
5.6,31.8,24,27.9,2,220,11.46,10.88,11.16
-1,31.4,25.9,28.6,2,220,11.43,10.85,11.13
18,30.5,25,27.7,2,340,11.45,10.7,11.09
0,31.2,25.4,28.3,2,290,11.44,10.72,11.04
4.5,32,24.8,28.4,2,260,11.43,10.73,11.08
7.5,33,25.3,29.1,2,250,11.5,10.76,11.14
5.8,32.2,25,28.6,2,250,11.58,10.72,11.15
0.2,32,26.2,29.1,5,250,11.56,10.77,11.13
73,32,24.8,28.4,5,250,11.63,10.82,11.24
49.7,29.4,23.7,26.6,3,200,11.66,10.87,11.27
4.6,29.5,24.5,27,2,340,11.61,10.85,11.18
0,30,24.8,27.4,2,320,11.52,10.87,11.16
0,32,26.1,29,2,250,11.44,10.92,11.12
0,33,26,28,4,250,11.38,10.9,11.13
0.5,31.5,26,28.7,4,220,11.37,10.85,11.12
20.5,32,23.9,28,3,220,11.38,10.94,11.2
3.6,31,25,28,2,340,11.41,10.83,11.15
11,32,24.8,28.4,3,220,11.43,10.81,11.13
0.1,32,26.4,29.2,3,250,11.45,10.82,11.12
1.9,30.1,25.2,27.6,3,250,11.49,10.79,11.09
0,32,26,29,3,250,11.5,10.78,11.11
55.8,32.5,23.6,28,2,250,11.48,10.78,11.11
1.8,32.5,24.5,28.5,2,250,11.68,10.8,11.18
20.2,33,24.5,28.7,2,220,11.48,10.84,11.16
0.5,30.8,24.7,27.7,2,250,11.47,10.8,11.15
0.5,32,26,29,3,320,11.46,10.82,11.14
29,30,25,27.5,4,270,11.5,10.91,11.19
2.5,30.1,26.2,28.1,3,160,11.64,11.11,11.36
5.8,33,25.9,29.4,2,160,11.89,10.9,11.26
0,33.5,26,29.7,3,270,11.66,10.78,11.18
0.1,33,27.2,30.1,5,270,11.85,10.78,11.21
0,31.5,26.4,28.9,5,200,11.88,10.9,11.3
1.5,32,26,29,3,110,11.71,10.79,11.19
0,34.6,26.6,30.6,3,160,11.65,10.79,11.17
0,34.5,26.5,30.5,2,320,11.62,10.79,11.17
2,33,25.5,29.2,2,200,11.51,10.81,11.16
0.1,34,26,30,2,110,11.42,10.82,11.12
0,34,26,30,3,360,11.35,10.79,11.1
0,32,26.8,29.9,3,220,11.28,10.81,11.08
1,34.5,25.2,29.8,2,40,11.27,10.85,11.08
0,34.4,25.9,30.1,3,40,11.34,10.89,11.08
0,33.8,25.8,29.1,5,250,11.41,10.84,11.08
3,34,24.2,29.1,3,20,11.4,10.75,11.06
1.3,31.7,24.8,28.2,3,70,11.51,10.73,11.08
18,32.5,24.4,28.4,2,220,11.55,10.71,11.08
0.4,31.8,24.5,28.1,2,40,11.54,10.8,11.12
4.2,32.5,24.5,28.5,2,160,11.53,10.73,11.11
0,32.5,25,28.7,2,250,11.54,10.74,11.1
0.1,32.5,25,28.7,3,110,11.56,10.75,11.11
0,32.5,25,28.7,2,290,11.53,10.09,11.06
0,33,24,28.5,2,250,11.48,10.76,11.1
0,32,24,28,2,90,11.4,10.75,11.11
0,30.1,25.4,27.7,2,290,11.6,10.78,11.14
0,30.5,24.6,27.5,2,90,11.32,10.8,11.1
0,32.3,25.7,29,2,270,11.31,10.83,11.07
0,32.8,25.4,29.1,4,40,11.43,10.84,11.06
0,33,25.5,29.2,3,220,11.53,10.74,11.08
16,29,24.2,26.6,2,160,11.65,10.67,11.12
1.7,31.4,25.4,28.4,2,90,11.75,10.69,11.14
0,34.3,25,29.6,2,320,11.75,10.63,11.12
6.2,33,25.2,29.1,3,270,11.71,10.65,11.1
2.4,31.1,25,28,2,90,11.75,10.64,11.09
0,34,25.3,29.6,3,90,11.63,10.69,11.12
0,33.7,25.2,29.4,2,110,11.57,10.72,11.11
2.6,33,24.9,28.9,2,270,11.93,10.77,11.16
0,33,25,29,2,250,11.34,10.79,11.11
1.4,31.5,23.1,27.3,2,40,11.24,10.81,11.08
8.2,27.5,23.5,25.5,2,40,11.29,10.91,11.1
5.8,30,23.5,26.7,2,90,11.37,10.93,11.07
0,33.1,26.3,29.7,2,140,11.51,10.88,11.14
0,34,26,30,3,110,11.52,10.83,11.12
-1,33,24.5,28.7,3,140,11.53,10.71,11.07
0,32.7,25.3,29,2,20,11.53,10.47,11
0,31,25,28,2,70,11.56,10.65,11.03
5.5,31.4,24.6,28,2,70,11.61,10.64,11.05
0,32.3,25.3,28.8,2,40,11.59,10.64,11.06
0.1,33.8,24.3,29,3,90,11.58,10.64,11.07
6.5,30.5,25,27.7,2,320,11.53,10.66,11.05
0,32.5,26.2,29.3,3,70,11.49,10.69,11.05
15.4,30.9,23.5,27.2,2,20,11.44,10.7,11.06
0.5,31.4,25,28.2,2,220,11.35,10.75,11.08
0.1,31.8,26,28.9,2,90,11.26,10.79,11.08
0,31.5,26,28.7,2,250,11.37,10.83,11.1
0,32,25,28.5,2,200,11.46,10.91,11.11
25.2,31.8,24.3,28,2,20,11.55,10.77,11.09
2.6,28.3,25.1,26.7,2,360,11.68,10.91,11.16
0,30.5,24.8,27.6,2,340,11.79,10.64,11.13
